1.518914116088446463e+03,1.772004514666934938e+03,1.772004514666934938e+03,1.772004514666934938e+03,1.772004514666934938e+03,1.772004514666934938e+03
1.599977960629469862e+03,1.914352329140488791e+03,1.914352329140488791e+03,1.914352329140488791e+03,1.914352329140488791e+03,1.914352329140488791e+03
1.685334002529694999e+03,2.062162169573985466e+03,2.068135159787917928e+03,2.068135159787917928e+03,2.068135159787917928e+03,2.068135159787917928e+03
1.775204851341304902e+03,2.190278835247120242e+03,2.234271598829134746e+03,2.234271598829134746e+03,2.234271598829134746e+03,2.234271598829134746e+03
1.869824973265351218e+03,2.335961937200624561e+03,2.413754030392484310e+03,2.413754030392484310e+03,2.413754030392484310e+03,2.413754030392484310e+03
1.969441047034805479e+03,2.487866513417830447e+03,2.607654558330859345e+03,2.607654558330859345e+03,2.607654558330859345e+03,2.607654558330859345e+03
2.074313131510966741e+03,2.619683091783164855e+03,2.817131410228252662e+03,2.817131410228252662e+03,2.817131410228252662e+03,2.817131410228252662e+03
2.184714918848354500e+03,2.758453694446272948e+03,3.043435855849919335e+03,3.043435855849919335e+03,3.043435855849919335e+03,3.043435855849919335e+03
2.300934971662343287e+03,2.904544734511230672e+03,3.231393245741789997e+03,3.287919681362132906e+03,3.287919681362132906e+03,3.287919681362132906e+03
2.423277224753891915e+03,3.058342187629750242e+03,3.437492764438017730e+03,3.552043263967368603e+03,3.552043263967368603e+03,3.552043263967368603e+03
2.552062116071736909e+03,3.220252733846132287e+03,3.664643855803075894e+03,3.837384295187201587e+03,3.837384295187201587e+03,3.837384295187201587e+03
2.687627180040228268e+03,3.390704736911323380e+03,3.882303757854607738e+03,4.131628967059285060e+03,4.145647204899769349e+03,4.145647204899769349e+03
2.830328255320667267e+03,3.570149482918706781e+03,4.087618901084924801e+03,4.377003728155047611e+03,4.478673342424474868e+03,4.478673342424474868e+03
2.980540402497232208e+03,3.759062352306810681e+03,4.303777631950076284e+03,4.653556963486678796e+03,4.838451975468714409e+03,4.838451975468714409e+03
3.138658811638908901e+03,3.957944039344949942e+03,4.531353605141459411e+03,4.956431123684422346e+03,5.196203188015910200e+03,5.227132172636651376e+03
3.305100177036718833e+03,4.167321964038257647e+03,4.770950906226635198e+03,5.251274665890011420e+03,5.503745078912796089e+03,5.647035640478031382e+03
3.480303493542403430e+03,4.387751556786082801e+03,5.023205597379750543e+03,5.528891320671856192e+03,5.847178656926637814e+03,6.100670591756585054e+03
