1.518923562030246103e+03,1.772004514666934938e+03,1.772004514666934938e+03,1.772004514666934938e+03,1.772004514666934938e+03,1.772004514666934938e+03
1.599987499563907022e+03,1.914352329140488791e+03,1.914352329140488791e+03,1.914352329140488791e+03,1.914352329140488791e+03,1.914352329140488791e+03
1.685343601383142186e+03,2.066111616382656848e+03,2.068135159787917928e+03,2.068135159787917928e+03,2.068135159787917928e+03,2.068135159787917928e+03
1.775214475348864880e+03,2.226066220849052115e+03,2.234271598829134746e+03,2.234271598829134746e+03,2.234271598829134746e+03,2.234271598829134746e+03
1.869834586167577527e+03,2.362662568845280475e+03,2.413754030392484310e+03,2.413754030392484310e+03,2.413754030392484310e+03,2.413754030392484310e+03
1.969450611641891101e+03,2.487872642367900880e+03,2.607654558330859345e+03,2.607654558330859345e+03,2.607654558330859345e+03,2.607654558330859345e+03
2.074322609836862739e+03,2.619688997423060755e+03,2.817131410228252662e+03,2.817131410228252662e+03,2.817131410228252662e+03,2.817131410228252662e+03
2.184724272817470592e+03,2.758459354767345758e+03,3.043435855849919335e+03,3.043435855849919335e+03,3.043435855849919335e+03,3.043435855849919335e+03
2.300944163340698651e+03,2.904550129941667819e+03,3.275281303674795254e+03,3.287919681362132906e+03,3.287919681362132906e+03,3.287919681362132906e+03
2.423286216980835889e+03,3.058347301449462975e+03,3.502055909851598244e+03,3.552043263967368603e+03,3.552043263967368603e+03,3.552043263967368603e+03
2.552070872762357340e+03,3.220257552289576324e+03,3.687290463256143539e+03,3.837384295187201587e+03,3.837384295187201587e+03,3.837384295187201587e+03
2.687635666918227344e+03,3.390709249531565547e+03,3.882306528846706442e+03,4.139546918915180868e+03,4.145647204899769349e+03,4.145647204899769349e+03
2.830336440290422615e+03,3.570153682623618806e+03,4.087621415239897487e+03,4.455542700795201199e+03,4.478673342424474868e+03,4.478673342424474868e+03
2.980548256086635774e+03,3.759066235398994195e+03,4.303779896081678089e+03,4.737145622623042073e+03,4.838451975468714409e+03,4.838451975468714409e+03
