1.518956239497977549e+03,1.772004514666934938e+03,1.772004514666934938e+03,1.772004514666934938e+03,1.772004514666934938e+03,1.772004514666934938e+03
2.638452643662148148e+03,3.328837624238019089e+03,3.811508704752777248e+03,4.032809255690876853e+03,4.032809255690876853e+03,4.032809255690876853e+03
4.571736247330774859e+03,5.761466756794740832e+03,6.595426719025761486e+03,7.259253247209770052e+03,7.819808575323066179e+03,8.309792361632606116e+03
7.912127283754416567e+03,9.968840150285883283e+03,1.141148658747323316e+04,1.255996825382710449e+04,1.352981613081934483e+04,1.437757518710621298e+04
1.368979561939078485e+04,1.724806835752834013e+04,1.974410970085121880e+04,2.173120462537405183e+04,2.340923055288067189e+04,2.487601944543906211e+04
2.368603545192676029e+04,2.984253469706251417e+04,3.416117450197380822e+04,3.759923764744216169e+04,4.050255095320427063e+04,4.304038284418012336e+04
4.098147766802414117e+04,5.163342636976066569e+04,5.910551855730159878e+04,6.505404076147130399e+04,7.007734107163375302e+04,7.446828699529630831e+04
7.090597803282357927e+04,8.933593428697319177e+04,1.022641163501202536e+05,1.125562241202049190e+05,1.212475169117912301e+05,1.288447128384318785e+05
1.226812210510921723e+05,1.545686528291380091e+05,1.769369383458190132e+05,1.947442993533620611e+05,2.097819371064267762e+05,2.229265731258779124e+05
2.122625258990107977e+05,2.674340244841246167e+05,3.061355367703741649e+05,3.369457569057159708e+05,3.629638136683768244e+05,3.857066068979114061e+05
3.672557178271345911e+05,4.627132095848414465e+05,5.296744012294021668e+05,5.829821128204739653e+05,6.279984437642807607e+05,6.673479276994743850e+05
6.354242780512979953e+05,8.005844235314010875e+05,9.164403919828638900e+05,1.008673167425362510e+06,1.086560231402812060e+06,1.154642540833270876e+06
1.099408378243595827e+06,1.385167758180432720e+06,1.585621261115015019e+06,1.745202016167559428e+06,1.879961882372564403e+06,1.997757604039922124e+06
1.902191691288580885e+06,2.396611352790486533e+06,2.743435149404682685e+06,3.019541091798375361e+06,3.252702038073708769e+06,3.456511693756872322e+06
3.291163958735545631e+06,4.146606750267947093e+06,4.746679805299992673e+06,5.224397130299712531e+06,5.627811206010497175e+06,5.980441803809139878e+06
