1.593509364139725221e+04,1.429205959928948580e-05,1.429205959928948580e-05,1.429205959928948580e-05,1.429205959928948580e-05,1.429205959928948580e-05
7.948870356561526933e+03,2.355435610494103457e+03,9.504983748336796907e+02,1.429205959928948580e-05,1.429205959928948580e-05,1.429205959928948580e-05
2.005328046248052260e+03,3.886470107966343903e+02,1.162356073958072926e+02,4.358214617922353540e+01,1.884872465204850300e+01,9.008327298067131395e+00
1.958574487193739913e+02,2.054821993581845874e+01,3.993465999982918291e+00,1.062878240505858329e+00,3.444591154299870284e-01,1.280447262609299419e-01
5.164318124772601770e+00,2.250814871449991483e-01,2.385495067426006421e-02,3.943595816270073495e-03,8.587429363653069185e-04,2.270923689991136813e-04
2.289912013637507640e-02,2.969914349422477754e-04,1.857995687989675966e-05,1.691646164759391330e-05,1.563028706189440798e-05,1.459288023344603172e-05
1.398867889792008319e-05,1.255362373775190987e-05,1.155902953765621981e-05,1.079559788723488656e-05,1.017778338045928630e-05,1.932167773623371136e-05
1.524039251092927472e-05,1.421702323765801830e-05,1.345900140437458489e-05,1.284757948852872872e-05,1.233265806136135517e-05,1.188719002761308903e-05
1.607156509085646529e-05,1.539610253976200001e-05,1.487184975142936970e-05,1.443317907843900856e-05,1.405222312951420940e-05,1.371377853648803832e-05
1.659464468140819967e-05,1.617124693876980141e-05,1.583243328580201289e-05,1.554178685844830445e-05,1.528391260784484675e-05,1.505041989263497792e-05
1.691279304971628301e-05,1.665591577554737662e-05,1.644640136966793120e-05,1.626379583602104937e-05,1.609950562017242905e-05,1.594886666237182912e-05
1.710229818294039557e-05,1.694952099965608264e-05,1.682346828188417744e-05,1.671252944291973754e-05,1.661184967954959673e-05,1.651880398345438307e-05
1.721377550834554533e-05,1.712398460913978017e-05,1.704939166838032757e-05,1.698335835032189602e-05,1.692311755254145898e-05,1.686717693828529852e-05
1.727887119242682622e-05,1.722646679910075425e-05,1.718275709799278080e-05,1.714392966773250777e-05,1.710839835425198905e-05,1.707530908711767093e-05
1.731671949827203220e-05,1.728625966403840299e-05,1.726079398049942053e-05,1.723812713776026696e-05,1.721734680007092782e-05,1.719796218418511181e-05
