0.000000000000000000e+00,8.375100000000000000e+04,4.386700000000000000e+04,3.018350000000000000e+04,2.304950000000000000e+04,1.864300000000000000e+04
0.000000000000000000e+00,9.111900000000000000e+04,4.516350000000000000e+04,3.072500000000000000e+04,2.334600000000000000e+04,1.883050000000000000e+04
0.000000000000000000e+00,1.027160000000000000e+05,4.671800000000000000e+04,3.134650000000000000e+04,2.368050000000000000e+04,1.903900000000000000e+04
0.000000000000000000e+00,1.263365000000000000e+05,4.861950000000000000e+04,3.206600000000000000e+04,2.406000000000000000e+04,1.927350000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,5.100350000000000000e+04,3.290750000000000000e+04,2.449250000000000000e+04,1.953700000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,5.410150000000000000e+04,3.390450000000000000e+04,2.498950000000000000e+04,1.983450000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,5.834350000000000000e+04,3.510300000000000000e+04,2.556450000000000000e+04,2.017350000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,6.468050000000000000e+04,3.657350000000000000e+04,2.623700000000000000e+04,2.056100000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,7.596500000000000000e+04,3.842600000000000000e+04,2.703300000000000000e+04,2.100800000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,1.154615000000000000e+05,4.084850000000000000e+04,2.799050000000000000e+04,2.152800000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.420050000000000000e+04,2.916550000000000000e+04,2.214000000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.930200000000000000e+04,3.064550000000000000e+04,2.287050000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.880100000000000000e+04,3.258050000000000000e+04,2.375750000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.207615000000000000e+05,3.525800000000000000e+04,2.486050000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.933250000000000000e+04,2.627500000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.691950000000000000e+04,2.817600000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.668950000000000000e+04,3.092450000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.548000000000000000e+04
