2.667782729523547118e+02,3.499999999999863576e+02,3.499999999999863576e+02,3.499999999999863576e+02,3.499999999999863576e+02,3.499999999999863576e+02
1.704467613028794233e+02,2.500848449153035062e+02,3.167544560908046378e+02,3.499999999999863576e+02,3.499999999999863576e+02,3.499999999999863576e+02
1.139416520652927147e+02,1.598276031609756842e+02,1.983193457983669248e+02,2.326968405959377151e+02,2.643137970934719760e+02,2.938960920010318887e+02
8.107718701632892078e+01,1.075829036691703067e+02,1.298305027404980478e+02,1.497027838981314858e+02,1.679802141608755903e+02,1.850818707612666572e+02
6.205872837782522566e+01,7.738162230805515662e+01,9.024424212781160293e+01,1.017340325798476641e+02,1.123020230351391007e+02,1.221904220821218843e+02
5.106559603948775816e+01,5.992609008239612223e+01,6.736457456215033801e+01,7.400956058728489495e+01,8.012173618225429550e+01,8.584109533429825944e+01
4.471189040594693864e+01,4.983732798513628381e+01,5.414082931961814182e+01,5.798566722786460303e+01,6.152251868665184276e+01,6.483230081889442431e+01
4.103964365479775012e+01,4.400633333447350282e+01,4.649791069159567058e+01,4.872434898526768166e+01,5.077274218562755692e+01,5.268986280236856601e+01
3.891719781315054405e+01,4.063619750547635334e+01,4.208053845074126542e+01,4.337159147080602395e+01,4.455970151070670227e+01,4.567190654232454250e+01
3.769048930035361877e+01,3.868836249852785159e+01,3.952743296002901019e+01,4.027786201911279562e+01,4.096875481292719456e+01,4.161574335657697787e+01
3.698148945411936239e+01,3.756257368561136190e+01,3.805181639631277335e+01,3.848978140936811343e+01,3.889329790527419561e+01,3.927140560641401379e+01
3.657170931750475518e+01,3.691190232650406955e+01,3.719895534100782442e+01,3.745632573172472490e+01,3.769374755322130000e+01,3.791645038514710819e+01
3.633486898353889671e+01,3.653583426408859935e+01,3.670602784375606831e+01,3.685902008910839811e+01,3.700044428982693745e+01,3.713332788007684115e+01
3.619798254424858897e+01,3.631847847365859394e+01,3.642113088892912742e+01,3.651379577187896786e+01,3.659973629602685463e+01,3.668070712307935111e+01
3.611886638633825442e+01,3.619285350213081642e+01,3.625646919867610052e+01,3.631426671890621094e+01,3.636813938198789486e+01,3.641910622623549898e+01
